"Date.Time","Antenna","PIT","location","week"
"55997",201013184451,"M","0110179578","Mill2",3
"56001",201013184452,"M","0110179578","Mill2",3
"56005",201013184453,"M","0110179578","Mill2",3
"56008",201013184454,"M","0110179578","Mill2",3
"56012",201013184455,"M","0110179578","Mill2",3
"56015",201013184456,"M","0110179578","Mill2",3
"56019",201013184457,"M","0110179578","Mill2",3
"56023",201013184458,"M","0110179578","Mill2",3
"56026",201013184459,"M","0110179578","Mill2",3
"56029",201013184500,"M","0110179578","Mill2",3
"56033",201013184501,"M","0110179578","Mill2",3
"56037",201013184502,"M","0110179578","Mill2",3
"56039",201013184503,"M","0110179578","Mill2",3
"56043",201013184504,"M","0110179578","Mill2",3
"56046",201013184505,"M","0110179578","Mill2",3
"56049",201013184506,"M","0110179578","Mill2",3
"56050",201013184507,"M","0110179578","Mill2",3
"56052",201013184508,"M","0110179578","Mill2",3
"56054",201013184509,"M","0110179578","Mill2",3
"56058",201013184510,"M","0110179578","Mill2",3
"56061",201013184511,"M","0110179578","Mill2",3
"56065",201013184512,"M","0110179578","Mill2",3
"56069",201013184513,"M","0110179578","Mill2",3
"56071",201013184514,"M","0110179578","Mill2",3
"56073",201013184515,"M","0110179578","Mill2",3
"56077",201013184516,"M","0110179578","Mill2",3
"56081",201013184517,"M","0110179578","Mill2",3
"56085",201013184518,"M","0110179578","Mill2",3
"56087",201013184519,"M","0110179578","Mill2",3
"56091",201013184520,"M","0110179578","Mill2",3
"56095",201013184521,"M","0110179578","Mill2",3
"56098",201013184522,"M","0110179578","Mill2",3
"56100",201013184523,"M","0110179578","Mill2",3
"56104",201013184524,"M","0110179578","Mill2",3
"56108",201013184525,"M","0110179578","Mill2",3
"56111",201013184526,"M","0110179578","Mill2",3
"56114",201013184527,"M","0110179578","Mill2",3
"56117",201013184528,"M","0110179578","Mill2",3
"56121",201013184529,"M","0110179578","Mill2",3
"56125",201013184530,"M","0110179578","Mill2",3
"56129",201013184531,"M","0110179578","Mill2",3
"56132",201013184532,"M","0110179578","Mill2",3
"56136",201013184533,"M","0110179578","Mill2",3
"56140",201013184534,"M","0110179578","Mill2",3
"56143",201013184535,"M","0110179578","Mill2",3
"56147",201013184536,"M","0110179578","Mill2",3
"56150",201013184537,"M","0110179578","Mill2",3
"56154",201013184538,"M","0110179578","Mill2",3
"56156",201013184539,"M","0110179578","Mill2",3
"56159",201013184540,"M","0110179578","Mill2",3
"56163",201013184541,"M","0110179578","Mill2",3
"56166",201013184542,"M","0110179578","Mill2",3
"56169",201013184543,"M","0110179578","Mill2",3
"56173",201013184544,"M","0110179578","Mill2",3
"56177",201013184545,"M","0110179578","Mill2",3
"56180",201013184546,"M","0110179578","Mill2",3
"56183",201013184547,"M","0110179578","Mill2",3
"56187",201013184548,"M","0110179578","Mill2",3
"56191",201013184549,"M","0110179578","Mill2",3
"56195",201013184550,"M","0110179578","Mill2",3
"56197",201013184551,"M","0110179578","Mill2",3
"56201",201013184552,"M","0110179578","Mill2",3
"56205",201013184553,"M","0110179578","Mill2",3
"56209",201013184554,"M","0110179578","Mill2",3
"211620",201014073452,"M","011017946C","Mill5",3
"211621",201014073453,"M","011017946C","Mill5",3
"211623",201014073454,"M","011017946C","Mill5",3
"211625",201014073455,"M","011017946C","Mill5",3
"211630",201014073456,"M","011017946C","Mill5",3
"211634",201014073457,"M","011017946C","Mill5",3
"211641",201014073458,"M","011017946C","Mill5",3
"211647",201014073459,"M","011017946C","Mill5",3
"211651",201014073500,"M","011017946C","Mill5",3
"211656",201014073503,"M","011017946C","Mill5",3
"211657",201014073504,"M","011017946C","Mill5",3
"211663",201014073505,"M","011017946C","Mill5",3
"211668",201014073506,"M","011017946C","Mill5",3
"211673",201014073507,"M","011017946C","Mill5",3
"211679",201014073508,"M","011017946C","Mill5",3
"211684",201014073509,"M","011017946C","Mill5",3
"211690",201014073510,"M","011017946C","Mill5",3
"211696",201014073511,"M","011017946C","Mill5",3
"211700",201014073512,"M","011017946C","Mill5",3
"211706",201014073513,"M","011017946C","Mill5",3
"211712",201014073514,"M","011017946C","Mill5",3
"211716",201014073515,"M","011017946C","Mill5",3
"211721",201014073516,"M","011017946C","Mill5",3
"211726",201014073517,"M","011017946C","Mill5",3
"56210",201014073636,"M","011017917E","Mill2",3
"56212",201014073637,"M","011017917E","Mill2",3
"211727",201014073803,"M","011017946C","Mill5",3
"211728",201014073804,"M","011017946C","Mill5",3
"211732",201014073805,"M","011017946C","Mill5",3
"211736",201014073806,"M","011017946C","Mill5",3
"211741",201014073807,"M","011017946C","Mill5",3
"211746",201014073808,"M","011017946C","Mill5",3
"211751",201014073809,"M","011017946C","Mill5",3
"211752",201014073835,"M","0110179AA2","Mill5",3
"211754",201014073849,"M","011017946C","Mill5",3
"211755",201014073850,"M","011017946C","Mill5",3
"211759",201014073950,"M","011017946C","Mill5",3
"211762",201014073951,"M","011017946C","Mill5",3
"211766",201014073952,"M","011017946C","Mill5",3
"211772",201014073953,"M","011017946C","Mill5",3
"211777",201014073954,"M","011017946C","Mill5",3
"211782",201014073955,"M","011017946C","Mill5",3
"211787",201014073956,"M","011017946C","Mill5",3
"211793",201014073957,"M","011017946C","Mill5",3
"211798",201014073958,"M","011017946C","Mill5",3
"211804",201014073959,"M","011017946C","Mill5",3
"211809",201014074000,"M","011017946C","Mill5",3
"211814",201014074001,"M","011017946C","Mill5",3
"211820",201014074002,"M","011017946C","Mill5",3
"211825",201014074003,"M","011017946C","Mill5",3
"211830",201014074004,"M","011017946C","Mill5",3
"211836",201014074005,"M","011017946C","Mill5",3
"211841",201014074006,"M","011017946C","Mill5",3
"211846",201014074007,"M","011017946C","Mill5",3
"211851",201014074008,"M","011017946C","Mill5",3
"211856",201014074009,"M","011017946C","Mill5",3
"211861",201014074010,"M","011017946C","Mill5",3
"211867",201014074011,"M","011017946C","Mill5",3
"211868",201014074017,"M","0110179AA2","Mill5",3
"211872",201014074018,"M","0110179AA2","Mill5",3
"211876",201014074019,"M","0110179AA2","Mill5",3
"211879",201014074112,"M","0110178FE6","Mill5",3
"211883",201014074113,"M","0110178FE6","Mill5",3
"211889",201014074128,"M","0110179AA2","Mill5",3
"211894",201014074129,"M","0110179AA2","Mill5",3
"211902",201014074130,"M","0110179AA2","Mill5",3
"211907",201014074131,"M","0110179AA2","Mill5",3
"211911",201014074132,"M","0110179AA2","Mill5",3
"211917",201014074133,"M","0110179AA2","Mill5",3
"103483",201014074238,"M","0700EDBB2B","Mill3",3
"103490",201014074239,"M","0700EDBB2B","Mill3",3
"103497",201014074240,"M","0700EDBB2B","Mill3",3
"103504",201014074241,"M","0700EDBB2B","Mill3",3
"103512",201014074242,"M","0700EDBB2B","Mill3",3
"103520",201014074243,"M","0700EDBB2B","Mill3",3
"103526",201014074244,"M","0700EDBB2B","Mill3",3
"103534",201014074245,"M","0700EDBB2B","Mill3",3
"103541",201014074246,"M","0700EDBB2B","Mill3",3
"103549",201014074247,"M","0700EDBB2B","Mill3",3
"103556",201014074248,"M","0700EDBB2B","Mill3",3
"103564",201014074249,"M","0700EDBB2B","Mill3",3
"103571",201014074250,"M","0700EDBB2B","Mill3",3
"103578",201014074251,"M","0700EDBB2B","Mill3",3
"103586",201014074252,"M","0700EDBB2B","Mill3",3
"103593",201014074253,"M","0700EDBB2B","Mill3",3
"103601",201014074254,"M","0700EDBB2B","Mill3",3
"103608",201014074255,"M","0700EDBB2B","Mill3",3
"103616",201014074256,"M","0700EDBB2B","Mill3",3
"103622",201014074257,"M","0700EDBB2B","Mill3",3
"103630",201014074258,"M","0700EDBB2B","Mill3",3
"103638",201014074259,"M","0700EDBB2B","Mill3",3
"103645",201014074300,"M","0700EDBB2B","Mill3",3
"103652",201014074301,"M","0700EDBB2B","Mill3",3
"103655",201014074303,"M","0700EDF160","Mill3",3
"103658",201014074304,"M","0700EDF160","Mill3",3
"103661",201014074305,"M","0700EDF160","Mill3",3
"103667",201014074306,"M","0700EDF160","Mill3",3
"103668",201014074309,"M","0700EDD83B","Mill3",3
"103669",201014074315,"M","0700EDD83B","Mill3",3
"103672",201014074316,"M","0700EDD83B","Mill3",3
"103677",201014074317,"M","0700EDD83B","Mill3",3
"103682",201014074318,"M","0700EDD83B","Mill3",3
"103689",201014074319,"M","0700EDD83B","Mill3",3
"103697",201014074320,"M","0700EDD83B","Mill3",3
"103700",201014074321,"M","0700EDD83B","Mill3",3
"103705",201014074322,"M","0700EDD83B","Mill3",3
"103711",201014074323,"M","0700EDD83B","Mill3",3
"103718",201014074324,"M","0700EDD83B","Mill3",3
"103726",201014074325,"M","0700EDD83B","Mill3",3
"103732",201014074326,"M","0700EDD83B","Mill3",3
"103740",201014074327,"M","0700EDD83B","Mill3",3
"211921",201014074327,"M","0110178FE6","Mill5",3
"103747",201014074328,"M","0700EDD83B","Mill3",3
"211922",201014074328,"M","0110178FE6","Mill5",3
"103755",201014074329,"M","0700EDD83B","Mill3",3
"211925",201014074329,"M","0110178FE6","Mill5",3
"103760",201014074330,"M","0700EDF160","Mill3",3
"211929",201014074330,"M","0110178FE6","Mill5",3
"103765",201014074331,"M","0700EDF160","Mill3",3
"103772",201014074332,"M","0700EDF160","Mill3",3
"103778",201014074333,"M","0700EDF160","Mill3",3
"211931",201014074342,"M","0110178FE6","Mill5",3
"211933",201014074343,"M","0110178FE6","Mill5",3
"211936",201014074344,"M","0110178FE6","Mill5",3
"211940",201014074345,"M","0110178FE6","Mill5",3
"211946",201014074420,"M","0110176520","Mill5",3
"211950",201014074421,"M","0110176520","Mill5",3
"211955",201014074422,"M","0110176520","Mill5",3
"211956",201014074426,"M","011017946C","Mill5",3
"211958",201014074427,"M","011017946C","Mill5",3
"211961",201014074428,"M","011017946C","Mill5",3
"211965",201014074429,"M","011017946C","Mill5",3
"211969",201014074430,"M","011017946C","Mill5",3
"211975",201014074431,"M","011017946C","Mill5",3
"211981",201014074432,"M","011017946C","Mill5",3
"211985",201014074433,"M","011017946C","Mill5",3
"103780",201014074438,"M","0700EDF160","Mill3",3
"103782",201014074439,"M","0700EDF160","Mill3",3
"211986",201014074445,"M","011017946C","Mill5",3
"211990",201014074446,"M","011017946C","Mill5",3
"211994",201014074447,"M","011017946C","Mill5",3
"211997",201014074448,"M","011017946C","Mill5",3
"212002",201014074449,"M","011017946C","Mill5",3
"212008",201014074450,"M","011017946C","Mill5",3
"212014",201014074451,"M","011017946C","Mill5",3
"56213",201014074452,"M","0700EE0709","Mill2",3
"212018",201014074452,"M","011017946C","Mill5",3
"56215",201014074453,"M","0700EE0709","Mill2",3
"212024",201014074453,"M","011017946C","Mill5",3
"56218",201014074454,"M","0700EE0709","Mill2",3
"212030",201014074454,"M","011017946C","Mill5",3
"56221",201014074455,"M","0700EE0709","Mill2",3
"212034",201014074455,"M","011017946C","Mill5",3
"56225",201014074456,"M","0700EE0709","Mill2",3
"212040",201014074456,"M","011017946C","Mill5",3
"56229",201014074457,"M","0700EE0709","Mill2",3
"212046",201014074457,"M","011017946C","Mill5",3
"212050",201014074458,"M","011017946C","Mill5",3
"212056",201014074459,"M","011017946C","Mill5",3
"212062",201014074500,"M","011017946C","Mill5",3
"212066",201014074501,"M","011017946C","Mill5",3
"212072",201014074502,"M","011017946C","Mill5",3
"212077",201014074503,"M","011017946C","Mill5",3
"212082",201014074504,"M","011017946C","Mill5",3
"212088",201014074505,"M","011017946C","Mill5",3
"212093",201014074506,"M","011017946C","Mill5",3
"212098",201014074507,"M","011017946C","Mill5",3
"212103",201014074511,"M","0110179AA2","Mill5",3
"212107",201014074512,"M","0110179AA2","Mill5",3
"212114",201014074513,"M","0110179AA2","Mill5",3
"103784",201014074517,"M","0700EDBB2B","Mill3",3
"103788",201014074518,"M","0700EDBB2B","Mill3",3
"103794",201014074519,"M","0700EDBB2B","Mill3",3
"103802",201014074520,"M","0700EDBB2B","Mill3",3
"103809",201014074521,"M","0700EDBB2B","Mill3",3
"103817",201014074522,"M","0700EDBB2B","Mill3",3
"103824",201014074523,"M","0700EDBB2B","Mill3",3
"103832",201014074524,"M","0700EDBB2B","Mill3",3
"103839",201014074525,"M","0700EDBB2B","Mill3",3
"103846",201014074526,"M","0700EDBB2B","Mill3",3
"103854",201014074527,"M","0700EDBB2B","Mill3",3
"103861",201014074528,"M","0700EDBB2B","Mill3",3
"103868",201014074529,"M","0700EDBB2B","Mill3",3
"56231",201014074530,"M","0700EDC746","Mill2",3
"103876",201014074530,"M","0700EDBB2B","Mill3",3
"56232",201014074531,"M","0700EDC746","Mill2",3
"103884",201014074531,"M","0700EDBB2B","Mill3",3
"56235",201014074532,"M","0700EDC746","Mill2",3
"103890",201014074532,"M","0700EDBB2B","Mill3",3
"212117",201014074532,"M","0110179AA2","Mill5",3
"56238",201014074533,"M","0700EDC746","Mill2",3
"103898",201014074533,"M","0700EDBB2B","Mill3",3
"212120",201014074533,"M","0110179AA2","Mill5",3
"56242",201014074534,"M","0700EDC746","Mill2",3
"212127",201014074534,"M","0110179AA2","Mill5",3
"212131",201014074535,"M","0110179AA2","Mill5",3
"56243",201014074541,"M","0700EDC746","Mill2",3
"56247",201014074542,"M","0700EDC746","Mill2",3
"56249",201014074543,"M","0700EDC746","Mill2",3
"56252",201014074559,"M","0700EE0709","Mill2",3
"56253",201014074600,"M","0700EE0709","Mill2",3
"56257",201014074601,"M","0700EE0709","Mill2",3
"56261",201014074602,"M","0700EE0709","Mill2",3
"212135",201014074611,"M","0110178FE6","Mill5",3
"212136",201014074612,"M","0110178FE6","Mill5",3
"212141",201014074613,"M","0110178FE6","Mill5",3
"212143",201014074616,"M","0110178FE6","Mill5",3
"212148",201014074617,"M","0110178FE6","Mill5",3
"212153",201014074618,"M","0110178FE6","Mill5",3
"212159",201014074619,"M","0110178FE6","Mill5",3
"212163",201014074620,"M","0110178FE6","Mill5",3
"133803",201014074711,"M","011017995E","Mill4",3
"133804",201014074712,"M","011017995E","Mill4",3
"212168",201014074722,"M","0110178FE6","Mill5",3
"212169",201014074723,"M","0110178FE6","Mill5",3
"212173",201014074724,"M","0110178FE6","Mill5",3
"212176",201014074725,"M","0110178FE6","Mill5",3
"212179",201014074726,"M","0110178FE6","Mill5",3
"212184",201014074727,"M","0110178FE6","Mill5",3
"212188",201014074728,"M","0110178FE6","Mill5",3
"212192",201014074729,"M","0110178FE6","Mill5",3
"212195",201014074730,"M","0110178FE6","Mill5",3
"133805",201014074745,"M","011017995E","Mill4",3
"103904",201014074746,"M","0700EDBB2B","Mill3",3
"133810",201014074746,"M","011017995E","Mill4",3
"103909",201014074747,"M","0700EDBB2B","Mill3",3
"133814",201014074747,"M","011017995E","Mill4",3
"103917",201014074748,"M","0700EDBB2B","Mill3",3
"133822",201014074748,"M","011017995E","Mill4",3
"103922",201014074749,"M","0700EDBB2B","Mill3",3
"103929",201014074750,"M","0700EDBB2B","Mill3",3
"133828",201014074829,"M","011017995E","Mill4",3
"133831",201014074830,"M","011017995E","Mill4",3
"133839",201014074831,"M","011017995E","Mill4",3
"133846",201014074832,"M","011017995E","Mill4",3
"133853",201014074833,"M","011017995E","Mill4",3
"133861",201014074834,"M","011017995E","Mill4",3
"133869",201014074835,"M","011017995E","Mill4",3
"133876",201014074836,"M","011017995E","Mill4",3
"103936",201014074837,"M","0700EDBB2B","Mill3",3
"103937",201014074838,"M","0700EDBB2B","Mill3",3
"103945",201014074839,"M","0700EDBB2B","Mill3",3
"103953",201014074840,"M","0700EDBB2B","Mill3",3
"212199",201014074856,"M","0110178FE6","Mill5",3
"212203",201014074857,"M","0110178FE6","Mill5",3
"133877",201014074901,"M","011017995E","Mill4",3
"133879",201014074902,"M","011017995E","Mill4",3
"133887",201014074903,"M","011017995E","Mill4",3
"212206",201014074926,"M","0110178FE6","Mill5",3
"212208",201014074927,"M","0110178FE6","Mill5",3
"212210",201014074928,"M","0110178FE6","Mill5",3
"212215",201014074929,"M","0110178FE6","Mill5",3
"212221",201014074930,"M","0110178FE6","Mill5",3
"212225",201014074931,"M","0110178FE6","Mill5",3
"212229",201014074932,"M","0110178FE6","Mill5",3
"212234",201014074933,"M","0110178FE6","Mill5",3
"212239",201014074934,"M","0110178FE6","Mill5",3
"212244",201014074935,"M","0110178FE6","Mill5",3
"212249",201014074936,"M","0110178FE6","Mill5",3
"103956",201014075016,"M","0110176144","Mill3",3
"103958",201014075017,"M","0110176144","Mill3",3
"103960",201014075018,"M","0110176144","Mill3",3
"103964",201014075019,"M","0110176144","Mill3",3
"103967",201014075042,"M","0700EDBB2B","Mill3",3
"103971",201014075043,"M","0700EDBB2B","Mill3",3
"103978",201014075044,"M","0700EDBB2B","Mill3",3
"103985",201014075045,"M","0700EDBB2B","Mill3",3
"103991",201014075046,"M","0700EDBB2B","Mill3",3
"103999",201014075047,"M","0700EDBB2B","Mill3",3
"104003",201014075048,"M","0700EDBB2B","Mill3",3
"56262",201014075135,"M","01101795C4","Mill2",3
"56264",201014075136,"M","01101795C4","Mill2",3
"56265",201014075211,"M","011017A4A9","Mill2",3
"56270",201014075212,"M","011017A4A9","Mill2",3
"56275",201014075213,"M","011017A4A9","Mill2",3
"56276",201014075233,"M","01101795C4","Mill2",3
"56278",201014075234,"M","01101795C4","Mill2",3
"56280",201014075236,"M","0700EDB8D8","Mill2",3
"56282",201014075237,"M","0700EDB8D8","Mill2",3
"56283",201014075244,"M","0700EDB8D8","Mill2",3
"5168",201014075306,"M","0700EE440C","Mill1",3
"5170",201014075307,"M","0700EE440C","Mill1",3
"5175",201014075308,"M","0700EE440C","Mill1",3
"104006",201014075315,"M","0700EDBB2B","Mill3",3
"104011",201014075316,"M","0700EDBB2B","Mill3",3
"104017",201014075317,"M","0700EDBB2B","Mill3",3
"104023",201014075318,"M","0700EDBB2B","Mill3",3
"104031",201014075319,"M","0700EDBB2B","Mill3",3
"104036",201014075320,"M","0700EDBB2B","Mill3",3
"212252",201014075343,"M","0110178FE6","Mill5",3
"212255",201014075344,"M","0110178FE6","Mill5",3
"212259",201014075345,"M","0110178FE6","Mill5",3
"212265",201014075346,"M","0110178FE6","Mill5",3
"212270",201014075347,"M","0110178FE6","Mill5",3
"212274",201014075348,"M","0110178FE6","Mill5",3
"212279",201014075349,"M","0110178FE6","Mill5",3
"212285",201014075350,"M","0110178FE6","Mill5",3
"212289",201014075351,"M","0110178FE6","Mill5",3
"104043",201014075459,"M","0700EDBB2B","Mill3",3
"104049",201014075500,"M","0700EDBB2B","Mill3",3
"104054",201014075501,"M","0700EDBB2B","Mill3",3
"104061",201014075502,"M","0700EDBB2B","Mill3",3
"104067",201014075503,"M","0700EDBB2B","Mill3",3
"104075",201014075504,"M","0700EDBB2B","Mill3",3
"104081",201014075505,"M","0700EDBB2B","Mill3",3
"104087",201014075506,"M","0700EDBB2B","Mill3",3
"104095",201014075507,"M","0700EDBB2B","Mill3",3
"104100",201014075508,"M","0700EDBB2B","Mill3",3
"104107",201014075509,"M","0700EDBB2B","Mill3",3
"104114",201014075510,"M","0700EDBB2B","Mill3",3
"104121",201014075511,"M","0700EDBB2B","Mill3",3
"104128",201014075512,"M","0700EDBB2B","Mill3",3
"104133",201014075513,"M","0700EDBB2B","Mill3",3
"104141",201014075514,"M","0700EDBB2B","Mill3",3
"104146",201014075515,"M","0700EDBB2B","Mill3",3
"104153",201014075516,"M","0700EDBB2B","Mill3",3
"104161",201014075517,"M","0700EDBB2B","Mill3",3
"104167",201014075518,"M","0700EDBB2B","Mill3",3
"104174",201014075519,"M","0700EDBB2B","Mill3",3
"104179",201014075520,"M","0700EDBB2B","Mill3",3
"104187",201014075521,"M","0700EDBB2B","Mill3",3
"104193",201014075522,"M","0700EDBB2B","Mill3",3
"104199",201014075523,"M","0700EDBB2B","Mill3",3
"104207",201014075524,"M","0700EDBB2B","Mill3",3
"104212",201014075525,"M","0700EDBB2B","Mill3",3
"104220",201014075526,"M","0700EDBB2B","Mill3",3
"104226",201014075527,"M","0700EDBB2B","Mill3",3
"104233",201014075528,"M","0700EDBB2B","Mill3",3
"104240",201014075529,"M","0700EDBB2B","Mill3",3
"104245",201014075530,"M","0700EDBB2B","Mill3",3
"104253",201014075531,"M","0700EDBB2B","Mill3",3
"104259",201014075532,"M","0700EDBB2B","Mill3",3
"104265",201014075533,"M","0700EDBB2B","Mill3",3
"104273",201014075534,"M","0700EDBB2B","Mill3",3
"104279",201014075535,"M","0700EDBB2B","Mill3",3
"104286",201014075536,"M","0700EDBB2B","Mill3",3
"104291",201014075537,"M","0700EDBB2B","Mill3",3
"104299",201014075538,"M","0700EDBB2B","Mill3",3
"104306",201014075539,"M","0700EDBB2B","Mill3",3
"104311",201014075540,"M","0700EDBB2B","Mill3",3
"104319",201014075541,"M","0700EDBB2B","Mill3",3
"104325",201014075542,"M","0700EDBB2B","Mill3",3
"104332",201014075543,"M","0700EDBB2B","Mill3",3
"104338",201014075544,"M","0700EDBB2B","Mill3",3
"104345",201014075545,"M","0700EDBB2B","Mill3",3
"104353",201014075546,"M","0700EDBB2B","Mill3",3
"104357",201014075547,"M","0700EDBB2B","Mill3",3
"104365",201014075548,"M","0700EDBB2B","Mill3",3
"104371",201014075549,"M","0700EDBB2B","Mill3",3
"104378",201014075550,"M","0700EDBB2B","Mill3",3
"104385",201014075551,"M","0700EDBB2B","Mill3",3
"104391",201014075552,"M","0700EDBB2B","Mill3",3
"104399",201014075553,"M","0700EDBB2B","Mill3",3
"104403",201014075554,"M","0700EDBB2B","Mill3",3
"104411",201014075555,"M","0700EDBB2B","Mill3",3
"104418",201014075556,"M","0700EDBB2B","Mill3",3
"104424",201014075557,"M","0700EDBB2B","Mill3",3
"104431",201014075558,"M","0700EDBB2B","Mill3",3
"104437",201014075559,"M","0700EDBB2B","Mill3",3
"104444",201014075600,"M","0700EDBB2B","Mill3",3
"104449",201014075635,"M","0700EDD83B","Mill3",3
"104452",201014075636,"M","0700EDD83B","Mill3",3
"104454",201014075642,"M","0700EDBB2B","Mill3",3
"104460",201014075643,"M","0700EDBB2B","Mill3",3
"104468",201014075644,"M","0700EDBB2B","Mill3",3
"104476",201014075645,"M","0700EDBB2B","Mill3",3
"104482",201014075646,"M","0700EDBB2B","Mill3",3
"56284",201014075721,"M","0700EDBA15","Mill2",3
"244276",201014075737,"M","0110179578","Mill6",3
"244277",201014075739,"M","0110179578","Mill6",3
"244280",201014075740,"M","0110179578","Mill6",3
"244282",201014075741,"M","0110179578","Mill6",3
"244283",201014075742,"M","0110179578","Mill6",3
"244286",201014075743,"M","0110179578","Mill6",3
"244289",201014075744,"M","0110179578","Mill6",3
"56285",201014075745,"M","0700EDBA15","Mill2",3
"244293",201014075745,"M","0110179578","Mill6",3
"56289",201014075746,"M","0700EDBA15","Mill2",3
"244296",201014075746,"M","0110179578","Mill6",3
"244298",201014075747,"M","0110179578","Mill6",3
"244302",201014075748,"M","0110179578","Mill6",3
"244306",201014075749,"M","0110179578","Mill6",3
"104488",201014075823,"M","0700EDBB2B","Mill3",3
"104491",201014075824,"M","0700EDBB2B","Mill3",3
"104497",201014075825,"M","0700EDBB2B","Mill3",3
"104502",201014075826,"M","0700EDBB2B","Mill3",3
"104509",201014075827,"M","0700EDBB2B","Mill3",3
"104515",201014075828,"M","0700EDBB2B","Mill3",3
"104523",201014075829,"M","0700EDBB2B","Mill3",3
"104529",201014075830,"M","0700EDBB2B","Mill3",3
"104535",201014075831,"M","0700EDBB2B","Mill3",3
"104543",201014075832,"M","0700EDBB2B","Mill3",3
"104548",201014075833,"M","0700EDBB2B","Mill3",3
"104555",201014075834,"M","0700EDBB2B","Mill3",3
"104562",201014075835,"M","0700EDBB2B","Mill3",3
"104569",201014075836,"M","0700EDBB2B","Mill3",3
"104576",201014075837,"M","0700EDBB2B","Mill3",3
"104581",201014075838,"M","0700EDBB2B","Mill3",3
"104589",201014075839,"M","0700EDBB2B","Mill3",3
"104594",201014075840,"M","0700EDBB2B","Mill3",3
"104600",201014075841,"M","0700EDBB2B","Mill3",3
"104608",201014075842,"M","0700EDBB2B","Mill3",3
"104615",201014075843,"M","0700EDBB2B","Mill3",3
"104623",201014075844,"M","0700EDBB2B","Mill3",3
"104630",201014075845,"M","0700EDBB2B","Mill3",3
"104638",201014075846,"M","0700EDBB2B","Mill3",3
"104644",201014075847,"M","0700EDBB2B","Mill3",3
"104652",201014075848,"M","0700EDBB2B","Mill3",3
"104660",201014075849,"M","0700EDBB2B","Mill3",3
"104667",201014075850,"M","0700EDBB2B","Mill3",3
"104674",201014075851,"M","0700EDBB2B","Mill3",3
"104682",201014075852,"M","0700EDBB2B","Mill3",3
"104689",201014075853,"M","0700EDBB2B","Mill3",3
"104696",201014075854,"M","0700EDBB2B","Mill3",3
"104704",201014075855,"M","0700EDBB2B","Mill3",3
"104712",201014075856,"M","0700EDBB2B","Mill3",3
"104719",201014075857,"M","0700EDBB2B","Mill3",3
"56290",201014075955,"M","01101795C4","Mill2",3
"56292",201014075956,"M","01101795C4","Mill2",3
"104726",201014080009,"M","0700EDBB2B","Mill3",3
"104734",201014080010,"M","0700EDBB2B","Mill3",3
"104740",201014080011,"M","0700EDBB2B","Mill3",3
"104748",201014080012,"M","0700EDBB2B","Mill3",3
"104755",201014080013,"M","0700EDBB2B","Mill3",3
"104763",201014080014,"M","0700EDBB2B","Mill3",3
"104770",201014080015,"M","0700EDBB2B","Mill3",3
"104778",201014080016,"M","0700EDBB2B","Mill3",3
"104785",201014080017,"M","0700EDBB2B","Mill3",3
"104792",201014080018,"M","0700EDBB2B","Mill3",3
"104800",201014080019,"M","0700EDBB2B","Mill3",3
"104807",201014080020,"M","0700EDBB2B","Mill3",3
"104815",201014080021,"M","0700EDBB2B","Mill3",3
"104822",201014080022,"M","0700EDBB2B","Mill3",3
"212293",201014080022,"M","0110178FE6","Mill5",3
"104830",201014080023,"M","0700EDBB2B","Mill3",3
"212297",201014080023,"M","0110178FE6","Mill5",3
"104836",201014080024,"M","0700EDBB2B","Mill3",3
"212303",201014080024,"M","0110178FE6","Mill5",3
"104844",201014080025,"M","0700EDBB2B","Mill3",3
"212307",201014080025,"M","0110178FE6","Mill5",3
"104852",201014080026,"M","0700EDBB2B","Mill3",3
"212313",201014080026,"M","0110178FE6","Mill5",3
"104859",201014080027,"M","0700EDBB2B","Mill3",3
"212319",201014080027,"M","0110178FE6","Mill5",3
"104865",201014080028,"M","0700EDBB2B","Mill3",3
"104870",201014080029,"M","0700EDBB2B","Mill3",3
"104878",201014080030,"M","0700EDBB2B","Mill3",3
"56295",201014080031,"M","01101795C4","Mill2",3
"104884",201014080031,"M","0700EDBB2B","Mill3",3
"104892",201014080032,"M","0700EDBB2B","Mill3",3
"56299",201014080134,"M","01101795C4","Mill2",3
"104894",201014080134,"M","0700EDBB2B","Mill3",3
"56300",201014080135,"M","01101795C4","Mill2",3
"104895",201014080135,"M","0700EDBB2B","Mill3",3
"104902",201014080136,"M","0700EDBB2B","Mill3",3
"104910",201014080137,"M","0700EDBB2B","Mill3",3
"104916",201014080138,"M","0700EDBB2B","Mill3",3
"104924",201014080139,"M","0700EDBB2B","Mill3",3
"104932",201014080140,"M","0700EDBB2B","Mill3",3
"104939",201014080141,"M","0700EDBB2B","Mill3",3
"104946",201014080142,"M","0700EDBB2B","Mill3",3
"104954",201014080143,"M","0700EDBB2B","Mill3",3
"104961",201014080144,"M","0700EDBB2B","Mill3",3
"104968",201014080145,"M","0700EDBB2B","Mill3",3
"104976",201014080146,"M","0700EDBB2B","Mill3",3
"104984",201014080147,"M","0700EDBB2B","Mill3",3
"104991",201014080148,"M","0700EDBB2B","Mill3",3
"104998",201014080149,"M","0700EDBB2B","Mill3",3
"105006",201014080150,"M","0700EDBB2B","Mill3",3
"105013",201014080151,"M","0700EDBB2B","Mill3",3
"105018",201014080152,"M","0700EDBB2B","Mill3",3
